nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen,vlMov,vlPag
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,4,Original,0,20231222,47898.64,14068.84,97230.79,0,0,0,159198.27,Aberta,Vencida,$674.13,$665.16
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,5,Original,0,20231214,95677.91,45086.87,3639.11,0,0,0,144403.89,Aberta,Vencida,$847.89,$391.11
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,6,Original,0,20220705,2330.29,488.43,77999.59,0,0,0,80818.31,Aberta,Vencida,$833.13,$520.27
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,7,Original,0,20231013,10994.88,492.46,91798.55,0,0,0,103285.89,Aberta,Vencida,$516.52,$653.08
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,8,Original,0,20240101,76548.63,61849.38,53070.92,0,0,0,191468.93,Aberta,Vencida,$628.92,$779.38
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,9,Original,0,20240313,93117.66,86941.71,97731.49,0,0,0,277790.86,Aberta,Vencida,$959.87,$95.77
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,10,Original,0,20240316,38322.2,98470.86,55828.63,0,0,0,192621.69,Aberta,Vencida,$566.50,$884.62
955,11,48845,CLIENTE 111,5.65321E+11,218542,20221007,10,79260.21,343,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,447970,11,Original,0,20220819,59190.11,27766.77,94784.65,0,0,0,181741.53,Aberta,Vencida,$934.37,$337.32
431,36,75657,CLIENTE 112,6.25089E+11,454657,20230125,5,22437.28,1760,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,673351,2,Original,0,20231010,70638.69,1578.14,33508.55,0,0,0,105725.38,Aberta,Vencida,$835.11,$920.55
431,36,75657,CLIENTE 112,6.25089E+11,454657,20230125,5,22437.28,1760,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,673351,3,Original,0,20231011,6157.61,95685.3,38137.91,0,0,0,139980.82,Aberta,Vencida,$7.80,$284.16
431,36,75657,CLIENTE 112,6.25089E+11,454657,20230125,5,22437.28,1760,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,673351,4,Original,0,20231006,9319.66,38869.71,69359.14,0,0,0,117548.51,Aberta,Vencida,$698.23,$824.30
431,36,75657,CLIENTE 112,6.25089E+11,454657,20230125,5,22437.28,1760,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,673351,5,Original,0,20220718,91932.7,41133.98,42079.52,0,0,0,175146.2,Aberta,Vencida,$912.69,$785.23
431,36,75657,CLIENTE 112,6.25089E+11,454657,20230125,5,22437.28,1760,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,673351,6,Original,0,20240321,47762.78,74489.85,99950.76,0,0,0,222203.39,Aberta,Vencida,$646.71,$866.10
199,9,24491,CLIENTE 113,3.97333E+11,313162,20241212,5,42706.58,1701,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,124077,2,Original,0,20241114,72446.38,72503,40730.66,0,0,0,185680.04,Aberta,Vencida,$194.87,$866.90
199,9,24491,CLIENTE 113,3.97333E+11,313162,20241212,5,42706.58,1701,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,124077,3,Original,0,20230523,95478.83,72143.18,42411.92,0,0,0,210033.93,Aberta,Vencida,$848.70,$477.34
199,9,24491,CLIENTE 113,3.97333E+11,313162,20241212,5,42706.58,1701,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,124077,4,Original,0,20230810,99586.87,58082.06,10648.09,0,0,0,168317.02,Aberta,Vencida,$604.44,$805.76
199,9,24491,CLIENTE 113,3.97333E+11,313162,20241212,5,42706.58,1701,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,124077,5,Original,0,20221124,54960.81,87910.73,25481.06,0,0,0,168352.6,Aberta,Vencida,$655.02,$804.67
199,9,24491,CLIENTE 113,3.97333E+11,313162,20241212,5,42706.58,1701,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,124077,6,Original,0,20231124,19523.32,33000.36,75416.45,0,0,0,127940.13,Aberta,Vencida,$582.46,$49.29
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,2,Original,0,20221015,53382.19,28813.25,69533.2,0,0,0,151728.64,Aberta,Vencida,$892.72,$361.68
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,3,Original,0,20231005,65378.01,52832.88,64985.95,0,0,0,183196.84,Aberta,Vencida,$679.00,$981.17
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,4,Original,0,20240213,21008.85,71119.71,83750.2,0,0,0,175878.76,Aberta,Vencida,$916.61,$399.97
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,5,Original,0,20220301,38252.63,8101.54,65957.33,0,0,0,112311.5,Aberta,Vencida,$497.39,$523.07
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,6,Original,0,20220822,26983.79,63956.41,91808.31,0,0,0,182748.51,Aberta,Vencida,$378.99,$153.11
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,7,Original,0,20220910,92056.7,88543.09,91094.71,0,0,0,271694.5,Aberta,Vencida,$786.08,$620.21
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,8,Original,0,20231217,80353.28,58951.3,98539.32,0,0,0,237843.9,Aberta,Vencida,$995.62,$7.99
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,9,Original,0,20231117,33426.57,68741.79,73701.17,0,0,0,175869.53,Aberta,Vencida,$677.05,$696.46
373,6,89675,CLIENTE 114,99358308171,233010,20241109,9,45957.43,2,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,643234,10,Original,0,20220128,8472.58,97649.83,27136.26,0,0,0,133258.67,Aberta,Vencida,$849.20,$590.28
1287,9,36305,CLIENTE 115,9.70853E+11,709992,20220818,3,28079.49,1335,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,466766,2,Original,0,20221013,22403.88,39280.62,52159.18,0,0,0,113843.68,Aberta,Vencida,$566.15,$940.30
1287,9,36305,CLIENTE 115,9.70853E+11,709992,20220818,3,28079.49,1335,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,466766,3,Original,0,20220706,57895.81,9657.9,68354.83,0,0,0,135908.54,Aberta,Vencida,$985.25,$781.19
1287,9,36305,CLIENTE 115,9.70853E+11,709992,20220818,3,28079.49,1335,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,466766,4,Original,0,20230803,12568.9,40877.8,46748.9,0,0,0,100195.6,Aberta,Vencida,$355.59,$308.11
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,2,Original,0,20220320,2624.04,43359.5,40689.84,0,0,0,86673.38,Aberta,Vencida,$317.81,$992.49
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,3,Original,0,20220422,17080.24,29312.59,35538.94,0,0,0,81931.77,Aberta,Vencida,$208.14,$400.25
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,4,Original,0,20220316,49181.83,60219.33,14762.76,0,0,0,124163.92,Aberta,Vencida,$102.97,$618.62
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,5,Original,0,20241108,5959.17,76078.04,42023.38,0,0,0,124060.59,Aberta,Vencida,$151.22,$149.83
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,6,Original,0,20230424,20152.48,27941.07,92035.22,0,0,0,140128.77,Aberta,Vencida,$151.09,$466.22
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,7,Original,0,20220412,51609.7,65044.49,51437.15,0,0,0,168091.34,Aberta,Vencida,$714.39,$166.57
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,8,Original,0,20240901,84460.62,15861.62,19669.86,0,0,0,119992.1,Aberta,Vencida,$984.65,$598.62
1872,28,89983,CLIENTE 116,1.8982E+11,689268,20241220,8,74293,1307,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,318601,9,Original,0,20230118,25816.5,16185.38,95526.27,0,0,0,137528.15,Aberta,Vencida,$535.04,$708.16
59,32,70235,CLIENTE 117,1.24103E+11,613765,20221119,6,51520.35,1368,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,775984,2,Original,0,20230306,46932.81,87226.85,65743.1,0,0,0,199902.76,Aberta,Vencida,$465.85,$765.68
59,32,70235,CLIENTE 117,1.24103E+11,613765,20221119,6,51520.35,1368,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,775984,3,Original,0,20230104,98109.83,65194.65,9333.02,0,0,0,172637.5,Aberta,Vencida,$784.00,$445.56
59,32,70235,CLIENTE 117,1.24103E+11,613765,20221119,6,51520.35,1368,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,775984,4,Original,0,20220703,76830.93,10440.03,451.75,0,0,0,87722.71,Aberta,Vencida,$893.85,$715.70
59,32,70235,CLIENTE 117,1.24103E+11,613765,20221119,6,51520.35,1368,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,775984,5,Original,0,20230501,95576.6,97487.91,55418.04,0,0,0,248482.55,Aberta,Vencida,$676.90,$744.80
59,32,70235,CLIENTE 117,1.24103E+11,613765,20221119,6,51520.35,1368,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,775984,6,Original,0,20231026,65686.6,88480.95,53934.46,0,0,0,208102.01,Aberta,Vencida,$68.94,$104.25
59,32,70235,CLIENTE 117,1.24103E+11,613765,20221119,6,51520.35,1368,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,775984,7,Original,0,20220711,80828.23,25998.89,78234.81,0,0,0,185061.93,Aberta,Vencida,$317.44,$419.88
764,50,47357,CLIENTE 118,7.15612E+11,357277,20241123,4,70366.96,1066,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,281000,2,Original,0,20241017,1547.57,12886.29,13576.2,0,0,0,28010.06,Aberta,Vencida,$301.23,$623.57
764,50,47357,CLIENTE 118,7.15612E+11,357277,20241123,4,70366.96,1066,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,281000,3,Original,0,20220312,28305.62,59768.53,24345.42,0,0,0,112419.57,Aberta,Vencida,$48.69,$937.83
764,50,47357,CLIENTE 118,7.15612E+11,357277,20241123,4,70366.96,1066,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,281000,4,Original,0,20231019,62161.64,19350.41,84635.2,0,0,0,166147.25,Aberta,Vencida,$349.91,$126.85
764,50,47357,CLIENTE 118,7.15612E+11,357277,20241123,4,70366.96,1066,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,281000,5,Original,0,20230815,19229.43,677.39,19671.42,0,0,0,39578.24,Aberta,Vencida,$731.94,$751.52
358,13,57152,CLIENTE 119,5.63911E+11,445765,20240610,3,16975.15,1347,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,533616,2,Original,0,20220219,40246.97,40133.91,25561.72,0,0,0,105942.6,Aberta,Vencida,$494.32,$520.27
358,13,57152,CLIENTE 119,5.63911E+11,445765,20240610,3,16975.15,1347,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,533616,3,Original,0,20240121,23271.08,78075.01,92719.27,0,0,0,194065.36,Aberta,Vencida,$730.60,$947.09
358,13,57152,CLIENTE 119,5.63911E+11,445765,20240610,3,16975.15,1347,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,533616,4,Original,0,20230116,12532.58,44830.28,8661.51,0,0,0,66024.37,Aberta,Vencida,$239.55,$335.50
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,2,Original,0,20240808,58394.72,35768.11,63309.6,0,0,0,157472.43,Aberta,Vencida,$665.95,$418.31
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,3,Original,0,20221222,60559.82,50406.2,50825.57,0,0,0,161791.59,Aberta,Vencida,$378.31,$453.79
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,4,Original,0,20220310,77686.91,9045.15,39096.17,0,0,0,125828.23,Aberta,Vencida,$923.09,$554.85
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,5,Original,0,20230901,63944.28,75019.67,52777.86,0,0,0,191741.81,Aberta,Vencida,$170.52,$446.72
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,6,Original,0,20240628,54620.62,67195.6,61400.28,0,0,0,183216.5,Aberta,Vencida,$488.40,$764.47
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,7,Original,0,20230123,49351.29,57919.58,82110.71,0,0,0,189381.58,Aberta,Vencida,$183.81,$570.13
1564,46,8478,CLIENTE 120,1.97367E+11,72415,20230726,7,99723.83,1459,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,243606,8,Original,0,20220218,55197.5,58762,11191.87,0,0,0,125151.37,Aberta,Vencida,$449.41,$922.44
1882,45,79549,CLIENTE 121,3.89874E+11,432142,20220618,5,34478.39,620,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,618346,2,Original,0,20240316,32901.92,99119.89,2935.98,0,0,0,134957.79,Aberta,Vencida,$273.77,$332.01
1882,45,79549,CLIENTE 121,3.89874E+11,432142,20220618,5,34478.39,620,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,618346,3,Original,0,20240503,79606.91,15510.82,59293.26,0,0,0,154410.99,Aberta,Vencida,$385.45,$980.39
1882,45,79549,CLIENTE 121,3.89874E+11,432142,20220618,5,34478.39,620,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,618346,4,Original,0,20230628,65477.81,89679.68,91408.63,0,0,0,246566.12,Aberta,Vencida,$950.28,$394.98
1882,45,79549,CLIENTE 121,3.89874E+11,432142,20220618,5,34478.39,620,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,618346,5,Original,0,20230123,82738.35,82161.93,32931.37,0,0,0,197831.65,Aberta,Vencida,$34.56,$677.60
1882,45,79549,CLIENTE 121,3.89874E+11,432142,20220618,5,34478.39,620,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,618346,6,Original,0,20230119,36760.32,10806.02,17380.61,0,0,0,64946.95,Aberta,Vencida,$321.75,$30.42
328,44,73970,CLIENTE 122,3.93665E+11,585616,20240704,3,62382.13,294,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,331723,2,Original,0,20220711,33071.14,51913.64,51074.93,0,0,0,136059.71,Aberta,Vencida,$368.47,$639.08
328,44,73970,CLIENTE 122,3.93665E+11,585616,20240704,3,62382.13,294,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,331723,3,Original,0,20231102,59690.14,72179.46,58056.84,0,0,0,189926.44,Aberta,Vencida,$309.14,$100.85
328,44,73970,CLIENTE 122,3.93665E+11,585616,20240704,3,62382.13,294,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,331723,4,Original,0,20220313,40477.56,32097.04,37815.61,0,0,0,110390.21,Aberta,Vencida,$141.11,$77.78
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,2,Original,0,20220219,13735.8,41877.57,97302.81,0,0,0,152916.18,Aberta,Vencida,$973.33,$298.30
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,3,Original,0,20221013,39782.82,76163.27,97279.6,0,0,0,213225.69,Aberta,Vencida,$941.99,$467.62
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,4,Original,0,20221203,86260.11,33665.54,3849.49,0,0,0,123775.14,Aberta,Vencida,$598.04,$519.70
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,5,Original,0,20240820,26647.22,71976.12,17794.52,0,0,0,116417.86,Aberta,Vencida,$866.57,$133.99
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,6,Original,0,20230416,61789.7,4884.08,96678.44,0,0,0,163352.22,Aberta,Vencida,$164.88,$264.95
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,7,Original,0,20220521,17163.48,23228.82,3434.28,0,0,0,43826.58,Aberta,Vencida,$684.49,$773.43
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,8,Original,0,20240115,42788.35,14578.4,30890.7,0,0,0,88257.45,Aberta,Vencida,$727.20,$74.66
106,4,46107,CLIENTE 123,4.44638E+11,754351,20231223,8,59666.65,344,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,349927,9,Original,0,20220208,35721.87,55448.74,42007.98,0,0,0,133178.59,Aberta,Vencida,$494.25,$206.87
1902,44,57607,CLIENTE 124,1.80783E+11,506347,20220702,4,38345.17,1763,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,748504,2,Original,0,20221012,60122.42,46610.16,51172.79,0,0,0,157905.37,Aberta,Vencida,$147.12,$925.81
1902,44,57607,CLIENTE 124,1.80783E+11,506347,20220702,4,38345.17,1763,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,748504,3,Original,0,20230811,48387.57,11825.11,52190.86,0,0,0,112403.54,Aberta,Vencida,$321.17,$623.70
1902,44,57607,CLIENTE 124,1.80783E+11,506347,20220702,4,38345.17,1763,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,748504,4,Original,0,20221227,83574.27,10694.24,75058.31,0,0,0,169326.82,Aberta,Vencida,$392.42,$846.24
1902,44,57607,CLIENTE 124,1.80783E+11,506347,20220702,4,38345.17,1763,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,748504,5,Original,0,20240528,73616.42,79008.91,36768.75,0,0,0,189394.08,Aberta,Vencida,$545.44,$37.09
1932,38,36211,CLIENTE 125,1.34518E+11,638790,20241009,1,62271.13,308,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,406153,2,Original,0,20221217,61804.37,23570.02,2707.58,0,0,0,88081.97,Aberta,Vencida,$41.86,$306.87
1846,7,70052,CLIENTE 126,7.54006E+11,697908,20241226,5,41662.73,1801,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,945723,2,Original,0,20220207,99201.62,65080.18,18429.39,0,0,0,182711.19,Aberta,Vencida,$656.04,$100.57
1846,7,70052,CLIENTE 126,7.54006E+11,697908,20241226,5,41662.73,1801,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,945723,3,Original,0,20240825,2420.31,45484.74,84644.24,0,0,0,132549.29,Aberta,Vencida,$501.29,$44.49
1846,7,70052,CLIENTE 126,7.54006E+11,697908,20241226,5,41662.73,1801,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,945723,4,Original,0,20231005,13124.43,54934.6,90950.69,0,0,0,159009.72,Aberta,Vencida,$205.95,$522.82
1846,7,70052,CLIENTE 126,7.54006E+11,697908,20241226,5,41662.73,1801,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,945723,5,Original,0,20220816,83801.81,40830.88,18758.72,0,0,0,143391.41,Aberta,Vencida,$77.07,$989.04
1846,7,70052,CLIENTE 126,7.54006E+11,697908,20241226,5,41662.73,1801,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,945723,6,Original,0,20241218,33182.79,40917.39,45822.36,0,0,0,119922.54,Aberta,Vencida,$531.04,$945.17
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,2,Original,0,20240204,64670.86,80290.49,33891.25,0,0,0,178852.6,Aberta,Vencida,$258.36,$621.23
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,3,Original,0,20240327,84975.2,50815.2,96823.35,0,0,0,232613.75,Aberta,Vencida,$521.67,$254.78
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,4,Original,0,20231214,37981.59,18250.68,58701.32,0,0,0,114933.59,Aberta,Vencida,$720.82,$678.26
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,5,Original,0,20230824,12038.28,7461.7,62177.2,0,0,0,81677.18,Aberta,Vencida,$360.49,$398.32
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,6,Original,0,20240817,92923.72,4915.1,43328.7,0,0,0,141167.52,Aberta,Vencida,$490.86,$866.64
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,7,Original,0,20220617,36373.3,8449.76,72340,0,0,0,117163.06,Aberta,Vencida,$610.18,$594.04
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,8,Original,0,20240221,75656.66,44598.33,39597.12,0,0,0,159852.11,Aberta,Vencida,$799.80,$328.27
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,9,Original,0,20230604,44953.57,12925.28,63898.68,0,0,0,121777.53,Aberta,Vencida,$124.97,$29.73
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,10,Original,0,20220717,85646.11,17939.55,33864.54,0,0,0,137450.2,Aberta,Vencida,$329.23,$321.70
746,28,51664,CLIENTE 127,9.96533E+11,643831,20230521,10,87857.73,645,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,78580,11,Original,0,20220904,61182.17,31907.47,44673.02,0,0,0,137762.66,Aberta,Vencida,$202.86,$207.65
897,12,99839,CLIENTE 128,9.74986E+11,877651,20231128,4,29304.79,1270,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,349326,2,Original,0,20220605,96619.34,87794.93,54721.77,0,0,0,239136.04,Aberta,Vencida,$863.71,$329.94
897,12,99839,CLIENTE 128,9.74986E+11,877651,20231128,4,29304.79,1270,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,349326,3,Original,0,20230719,65277.7,54303.6,61492.69,0,0,0,181073.99,Aberta,Vencida,$79.95,$279.01
897,12,99839,CLIENTE 128,9.74986E+11,877651,20231128,4,29304.79,1270,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,349326,4,Original,0,20231115,6689.23,52612.88,4603.64,0,0,0,63905.75,Aberta,Vencida,$781.15,$36.65
